1958
123344928517/37022579 247773566993/37022579 31169375529/9033707 59057657765/9033707
60890505100/17701568 118607787692/17701568 76517187373/22175972 144971647673/22175972
31169375529/9033707 59057657765/9033707 76517187373/22175972 144971647673/22175972
76517187373/22175972 144971647673/22175972 13156346493/3812873 24922924542/3812873
31169375529/9033707 59057657765/9033707 13156346493/3812873 24922924542/3812873
33883538794/11194155 20438555326/11194155 3452/1 1981/1
13156346493/3812873 24922924542/3812873 290969809068/84232743 545611126947/84232743
137434590282/42279615 273539335644/42279615 290969809068/84232743 545611126947/84232743
13156346493/3812873 24922924542/3812873 140988884058/40739928 263899475547/40739928
290969809068/84232743 545611126947/84232743 140988884058/40739928 263899475547/40739928
144071732788/42496948 132318410803/42496948 120551643732/34783923 106283318610/34783923
25566622554/7598627 22541538972/7598627 120551643732/34783923 106283318610/34783923
290969809068/84232743 545611126947/84232743 111952814156/32298887 203361945763/32298887
3352/1 6461/1 111952814156/32298887 203361945763/32298887
176695205665/52526570 413195794355/52526570 147251286020/42440730 331212315780/42440730
76715975096/22689242 172475004658/22689242 147251286020/42440730 331212315780/42440730
120551643732/34783923 106283318610/34783923 107966996340/31001993 94325990544/31001993
25566622554/7598627 22541538972/7598627 107966996340/31001993 94325990544/31001993
76517187373/22175972 144971647673/22175972 130638518334/37376955 242163658278/37376955
140988884058/40739928 263899475547/40739928 130638518334/37376955 242163658278/37376955
140988884058/40739928 263899475547/40739928 45084045729/12878211 80440457077/12878211
111952814156/32298887 203361945763/32298887 45084045729/12878211 80440457077/12878211
41866474335/12356755 99829927175/12356755 88902764604/25262274 200020370640/25262274
147251286020/42440730 331212315780/42440730 88902764604/25262274 200020370640/25262274
137434590282/42279615 273539335644/42279615 65839258228/18705383 100103515216/18705383
63839567160/19819530 101482435440/19819530 65839258228/18705383 100103515216/18705383
30052819454/10870265 29496437726/10870265 73653332760/20908930 59117761360/20908930
33883538794/11194155 20438555326/11194155 73653332760/20908930 59117761360/20908930
111952814156/32298887 203361945763/32298887 117151023356/33212857 177933766693/33212857
65839258228/18705383 100103515216/18705383 117151023356/33212857 177933766693/33212857
117151023356/33212857 177933766693/33212857 22630312271/6409823 34016121622/6409823
65839258228/18705383 100103515216/18705383 22630312271/6409823 34016121622/6409823
22630312271/6409823 34016121622/6409823 132443789982/37289109 185723039091/37289109
63839567160/19819530 101482435440/19819530 132443789982/37289109 185723039091/37289109
77558566188/22685934 84191565175/22685934 10281200772/2892828 10243206740/2892828
37101057540/10968114 40221930711/10968114 10281200772/2892828 10243206740/2892828
230609601768/67227956 102832709644/67227956 19114366620/5356594 7962112886/5356594
3518/1 1491/1 19114366620/5356594 7962112886/5356594
132443789982/37289109 185723039091/37289109 143578953500/40200309 188010064321/40200309
69317768236/23848642 103888161405/23848642 143578953500/40200309 188010064321/40200309
220081107673/64926169 485015328266/64926169 310721945745/86966760 639181174990/86966760
241293342608/70289974 489795092886/70289974 310721945745/86966760 639181174990/86966760
217271611569/66267462 608017886943/66267462 117671493702/32894436 300482630682/32894436
52850370290/15601556 126056849710/15601556 117671493702/32894436 300482630682/32894436
143578953500/40200309 188010064321/40200309 159196748020/44395809 197906414021/44395809
3305/1 4469/1 159196748020/44395809 197906414021/44395809
159196748020/44395809 197906414021/44395809 280868742444/78276951 346187359059/78276951
81914284036/25587367 103556745047/25587367 280868742444/78276951 346187359059/78276951
107966996340/31001993 94325990544/31001993 112341182996/31304049 92691937520/31304049
73653332760/20908930 59117761360/20908930 112341182996/31304049 92691937520/31304049
150264474144/44429398 337097458902/44429398 216433640624/60047563 446483246571/60047563
310721945745/86966760 639181174990/86966760 216433640624/60047563 446483246571/60047563
280868742444/78276951 346187359059/78276951 123253046744/34171595 141289022995/34171595
81914284036/25587367 103556745047/25587367 123253046744/34171595 141289022995/34171595
22630312271/6409823 34016121622/6409823 62101818156/17176101 85084975632/17176101
132443789982/37289109 185723039091/37289109 62101818156/17176101 85084975632/17176101
123253046744/34171595 141289022995/34171595 101833807150/28141553 111281493407/28141553
77558566188/22685934 84191565175/22685934 101833807150/28141553 111281493407/28141553
159196748020/44395809 197906414021/44395809 163936900316/45250707 201650408767/45250707
280868742444/78276951 346187359059/78276951 163936900316/45250707 201650408767/45250707
32518891044/10124511 32910675930/10124511 59001499107/16279347 53103547041/16279347
144071732788/42496948 132318410803/42496948 59001499107/16279347 53103547041/16279347
117671493702/32894436 300482630682/32894436 3637/1 9467/1
45084045729/12878211 80440457077/12878211 62872484808/17273970 94046702473/17273970
117151023356/33212857 177933766693/33212857 62872484808/17273970 94046702473/17273970
101833807150/28141553 111281493407/28141553 54761346365/15002461 52059754834/15002461
10281200772/2892828 10243206740/2892828 54761346365/15002461 52059754834/15002461
54761346365/15002461 52059754834/15002461 86257317233/23608085 80630463070/23608085
10281200772/2892828 10243206740/2892828 86257317233/23608085 80630463070/23608085
86257317233/23608085 80630463070/23608085 260980956307/71264547 234175085438/71264547
59001499107/16279347 53103547041/16279347 260980956307/71264547 234175085438/71264547
260980956307/71264547 234175085438/71264547 105406154415/28770936 93882691359/28770936
59001499107/16279347 53103547041/16279347 105406154415/28770936 93882691359/28770936
105406154415/28770936 93882691359/28770936 184654422531/50373766 162786572289/50373766
120551643732/34783923 106283318610/34783923 184654422531/50373766 162786572289/50373766
19114366620/5356594 7962112886/5356594 75310538118/20543568 29909671722/20543568
29888119110/10363434 10862039910/10363434 75310538118/20543568 29909671722/20543568
184654422531/50373766 162786572289/50373766 189458278347/51621843 163305716262/51621843
107966996340/31001993 94325990544/31001993 189458278347/51621843 163305716262/51621843
62101818156/17176101 85084975632/17176101 79626360032/21692215 102487943144/21692215
143578953500/40200309 188010064321/40200309 79626360032/21692215 102487943144/21692215
189458278347/51621843 163305716262/51621843 105333525635/28683224 89776434931/28683224
112341182996/31304049 92691937520/31304049 105333525635/28683224 89776434931/28683224
105333525635/28683224 89776434931/28683224 113543488416/30784913 88799118657/30784913
112341182996/31304049 92691937520/31304049 113543488416/30784913 88799118657/30784913
113543488416/30784913 88799118657/30784913 120282985445/32593834 92977398871/32593834
73653332760/20908930 59117761360/20908930 120282985445/32593834 92977398871/32593834
147251286020/42440730 331212315780/42440730 253300840345/68614985 526495077215/68614985
216433640624/60047563 446483246571/60047563 253300840345/68614985 526495077215/68614985
36478946585/10608749 5884141676/10608749 48366142608/13083768 5512335132/13083768
122626111896/38369976 17348713944/38369976 48366142608/13083768 5512335132/13083768
189458278347/51621843 163305716262/51621843 87291863932/23606875 75100656368/23606875
105333525635/28683224 89776434931/28683224 87291863932/23606875 75100656368/23606875
88902764604/25262274 200020370640/25262274 147509749579/39869381 306815440135/39869381
253300840345/68614985 526495077215/68614985 147509749579/39869381 306815440135/39869381
19114366620/5356594 7962112886/5356594 28018795992/7570215 11160938658/7570215
75310538118/20543568 29909671722/20543568 28018795992/7570215 11160938658/7570215
105406154415/28770936 93882691359/28770936 59026970376/15941454 52035965460/15941454
184654422531/50373766 162786572289/50373766 59026970376/15941454 52035965460/15941454
79626360032/21692215 102487943144/21692215 168214957066/45291727 205841255132/45291727
163936900316/45250707 201650408767/45250707 168214957066/45291727 205841255132/45291727
113543488416/30784913 88799118657/30784913 48891143756/13130999 37522654400/13130999
120282985445/32593834 92977398871/32593834 48891143756/13130999 37522654400/13130999
86257317233/23608085 80630463070/23608085 169569509506/45523426 151400324560/45523426
260980956307/71264547 234175085438/71264547 169569509506/45523426 151400324560/45523426
62872484808/17273970 94046702473/17273970 63910450746/17118720 83949216591/17118720
62101818156/17176101 85084975632/17176101 63910450746/17118720 83949216591/17118720
168214957066/45291727 205841255132/45291727 82135629211/21982382 97860129622/21982382
163936900316/45250707 201650408767/45250707 82135629211/21982382 97860129622/21982382
59026970376/15941454 52035965460/15941454 74122459650/19822800 64725478050/19822800
87291863932/23606875 75100656368/23606875 74122459650/19822800 64725478050/19822800
147509749579/39869381 306815440135/39869381 47590946170/12717240 97202121150/12717240
253300840345/68614985 526495077215/68614985 47590946170/12717240 97202121150/12717240
169569509506/45523426 151400324560/45523426 134118841037/35817083 118232418065/35817083
59026970376/15941454 52035965460/15941454 134118841037/35817083 118232418065/35817083
134118841037/35817083 118232418065/35817083 109608881683/29211877 96147093935/29211877
74122459650/19822800 64725478050/19822800 109608881683/29211877 96147093935/29211877
63910450746/17118720 83949216591/17118720 76436370156/20343934 96966118093/20343934
79626360032/21692215 102487943144/21692215 76436370156/20343934 96966118093/20343934
120282985445/32593834 92977398871/32593834 275811633652/73398934 133456387466/73398934
230609601768/67227956 102832709644/67227956 275811633652/73398934 133456387466/73398934
241293342608/70289974 489795092886/70289974 36518105224/9707720 64205819616/9707720
60890505100/17701568 118607787692/17701568 36518105224/9707720 64205819616/9707720
134118841037/35817083 118232418065/35817083 70864183666/18814014 62469824410/18814014
109608881683/29211877 96147093935/29211877 70864183666/18814014 62469824410/18814014
109608881683/29211877 96147093935/29211877 48985792137/12985803 42413164215/12985803
74122459650/19822800 64725478050/19822800 48985792137/12985803 42413164215/12985803
3686/1 8585/1 171030585688/45337298 385261927690/45337298
88902764604/25262274 200020370640/25262274 171030585688/45337298 385261927690/45337298
3649/1 9564/1 229649606763/60839394 554125243845/60839394
117671493702/32894436 300482630682/32894436 229649606763/60839394 554125243845/60839394
275811633652/73398934 133456387466/73398934 118586123427/31392702 47532511833/31392702
28018795992/7570215 11160938658/7570215 118586123427/31392702 47532511833/31392702
229649606763/60839394 554125243845/60839394 54485475295/14417635 131085697600/14417635
41866474335/12356755 99829927175/12356755 54485475295/14417635 131085697600/14417635
118586123427/31392702 47532511833/31392702 111949961230/29611941 43443556979/29611941
28018795992/7570215 11160938658/7570215 111949961230/29611941 43443556979/29611941
111949961230/29611941 43443556979/29611941 220006355200/58145900 82513069100/58145900
75310538118/20543568 29909671722/20543568 220006355200/58145900 82513069100/58145900
76436370156/20343934 96966118093/20343934 156762592794/41429368 191095183563/41429368
168214957066/45291727 205841255132/45291727 156762592794/41429368 191095183563/41429368
229649606763/60839394 554125243845/60839394 83879945445/22162785 201828525525/22162785
54485475295/14417635 131085697600/14417635 83879945445/22162785 201828525525/22162785
220006355200/58145900 82513069100/58145900 94421362708/24938768 34458021572/24938768
42080767588/12351088 9691894612/12351088 94421362708/24938768 34458021572/24938768
169569509506/45523426 151400324560/45523426 124563072787/32870627 110666269431/32870627
70864183666/18814014 62469824410/18814014 124563072787/32870627 110666269431/32870627
54761346365/15002461 52059754834/15002461 57031391275/15048845 50673100455/15048845
124563072787/32870627 110666269431/32870627 57031391275/15048845 50673100455/15048845
57031391275/15048845 50673100455/15048845 76546051342/20196782 68003577756/20196782
124563072787/32870627 110666269431/32870627 76546051342/20196782 68003577756/20196782
48985792137/12985803 42413164215/12985803 125665099847/33143339 107444334910/33143339
87291863932/23606875 75100656368/23606875 125665099847/33143339 107444334910/33143339
125665099847/33143339 107444334910/33143339 3793/1 3240/1
94421362708/24938768 34458021572/24938768 3799/1 1184/1
123253046744/34171595 141289022995/34171595 45687755634/12018951 50198914891/12018951
101833807150/28141553 111281493407/28141553 45687755634/12018951 50198914891/12018951
82135629211/21982382 97860129622/21982382 63924826106/16811911 70238766332/16811911
45687755634/12018951 50198914891/12018951 63924826106/16811911 70238766332/16811911
63924826106/16811911 70238766332/16811911 67217376967/17676724 73834327934/17676724
45687755634/12018951 50198914891/12018951 67217376967/17676724 73834327934/17676724
220006355200/58145900 82513069100/58145900 131774885672/34627312 48902200648/34627312
94421362708/24938768 34458021572/24938768 131774885672/34627312 48902200648/34627312
76546051342/20196782 68003577756/20196782 63137357981/16588459 55657551905/16588459
70864183666/18814014 62469824410/18814014 63137357981/16588459 55657551905/16588459
156762592794/41429368 191095183563/41429368 81174160293/21293051 94726868951/21293051
82135629211/21982382 97860129622/21982382 81174160293/21293051 94726868951/21293051
48985792137/12985803 42413164215/12985803 45968402502/11996475 39201699348/11996475
125665099847/33143339 107444334910/33143339 45968402502/11996475 39201699348/11996475
111949961230/29611941 43443556979/29611941 58850067248/15337196 22422228416/15337196
131774885672/34627312 48902200648/34627312 58850067248/15337196 22422228416/15337196
81174160293/21293051 94726868951/21293051 58543616148/15209034 64410305255/15209034
63924826106/16811911 70238766332/16811911 58543616148/15209034 64410305255/15209034
58543616148/15209034 64410305255/15209034 64954805277/16839519 70536125029/16839519
67217376967/17676724 73834327934/17676724 64954805277/16839519 70536125029/16839519
36518105224/9707720 64205819616/9707720 241845689736/62430762 405374305746/62430762
130638518334/37376955 242163658278/37376955 241845689736/62430762 405374305746/62430762
54485475295/14417635 131085697600/14417635 118041871856/30447290 266020026022/30447290
171030585688/45337298 385261927690/45337298 118041871856/30447290 266020026022/30447290
3767/1 8378/1 150886342549/38885558 318357688756/38885558
147509749579/39869381 306815440135/39869381 150886342549/38885558 318357688756/38885558
63137357981/16588459 55657551905/16588459 57197831087/14736415 48626181358/14736415
45968402502/11996475 39201699348/11996475 57197831087/14736415 48626181358/14736415
48366142608/13083768 5512335132/13083768 3885/1 324/1
76546051342/20196782 68003577756/20196782 42787135681/10983601 37717093609/10983601
63137357981/16588459 55657551905/16588459 42787135681/10983601 37717093609/10983601
63910450746/17118720 83949216591/17118720 72005318544/18471462 89297085756/18471462
76436370156/20343934 96966118093/20343934 72005318544/18471462 89297085756/18471462
45084045729/12878211 80440457077/12878211 133556038068/34149531 193093185239/34149531
62872484808/17273970 94046702473/17273970 133556038068/34149531 193093185239/34149531
118586123427/31392702 47532511833/31392702 38706832872/9883992 15680138088/9883992
58850067248/15337196 22422228416/15337196 38706832872/9883992 15680138088/9883992
57197831087/14736415 48626181358/14736415 18535541625/4726755 15457670295/4726755
45968402502/11996475 39201699348/11996475 18535541625/4726755 15457670295/4726755
67217376967/17676724 73834327934/17676724 73831087196/18788807 68572856992/18788807
57031391275/15048845 50673100455/15048845 73831087196/18788807 68572856992/18788807
171030585688/45337298 385261927690/45337298 283559801828/72074536 600677405312/72074536
150886342549/38885558 318357688756/38885558 283559801828/72074536 600677405312/72074536
64954805277/16839519 70536125029/16839519 65037491283/16485241 60687578911/16485241
73831087196/18788807 68572856992/18788807 65037491283/16485241 60687578911/16485241
118041871856/30447290 266020026022/30447290 182059013946/45917127 386517268259/45917127
283559801828/72074536 600677405312/72074536 182059013946/45917127 386517268259/45917127
73831087196/18788807 68572856992/18788807 114204457634/28792735 100669615628/28792735
42787135681/10983601 37717093609/10983601 114204457634/28792735 100669615628/28792735
114204457634/28792735 100669615628/28792735 156166865277/39335917 136935904994/39335917
42787135681/10983601 37717093609/10983601 156166865277/39335917 136935904994/39335917
65037491283/16485241 60687578911/16485241 105162592581/26450591 92699072289/26450591
114204457634/28792735 100669615628/28792735 105162592581/26450591 92699072289/26450591
72005318544/18471462 89297085756/18471462 213720730788/53729304 257940060342/53729304
156762592794/41429368 191095183563/41429368 213720730788/53729304 257940060342/53729304
105162592581/26450591 92699072289/26450591 145582820214/36588694 127576817936/36588694
156166865277/39335917 136935904994/39335917 145582820214/36588694 127576817936/36588694
131774885672/34627312 48902200648/34627312 216804944318/54431492 73847640678/54431492
3695/1 893/1 216804944318/54431492 73847640678/54431492
83879945445/22162785 201828525525/22162785 3989/1 9636/1
42080767588/12351088 9691894612/12351088 56351431418/14118309 13416452591/14118309
3778/1 675/1 56351431418/14118309 13416452591/14118309
156166865277/39335917 136935904994/39335917 114042214544/28539224 96280348768/28539224
57197831087/14736415 48626181358/14736415 114042214544/28539224 96280348768/28539224
145582820214/36588694 127576817936/36588694 106076854935/26530787 89543548446/26530787
114042214544/28539224 96280348768/28539224 106076854935/26530787 89543548446/26530787
106076854935/26530787 89543548446/26530787 4751301819/1186343 3957830638/1186343
114042214544/28539224 96280348768/28539224 4751301819/1186343 3957830638/1186343
182059013946/45917127 386517268259/45917127 139185443638/34720531 286751565027/34720531
283559801828/72074536 600677405312/72074536 139185443638/34720531 286751565027/34720531
4751301819/1186343 3957830638/1186343 55824307137/13900599 45494845479/13900599
18535541625/4726755 15457670295/4726755 55824307137/13900599 45494845479/13900599
81174160293/21293051 94726868951/21293051 80089067570/19931911 88507474019/19931911
58543616148/15209034 64410305255/15209034 80089067570/19931911 88507474019/19931911
4751301819/1186343 3957830638/1186343 57957203394/14416473 47184928188/14416473
55824307137/13900599 45494845479/13900599 57957203394/14416473 47184928188/14416473
83879945445/22162785 201828525525/22162785 176072649684/43754262 397034901264/43754262
118041871856/30447290 266020026022/30447290 176072649684/43754262 397034901264/43754262
55824307137/13900599 45494845479/13900599 26688709272/6621984 21124236244/6621984
18535541625/4726755 15457670295/4726755 26688709272/6621984 21124236244/6621984
36478946585/10608749 5884141676/10608749 11914072847/2955821 1645566648/2955821
3856/1 465/1 11914072847/2955821 1645566648/2955821
26688709272/6621984 21124236244/6621984 4035/1 3163/1
58850067248/15337196 22422228416/15337196 97565449112/24166935 34890701218/24166935
216804944318/54431492 73847640678/54431492 97565449112/24166935 34890701218/24166935
57957203394/14416473 47184928188/14416473 26130821389/6464333 20564235778/6464333
26688709272/6621984 21124236244/6621984 26130821389/6464333 20564235778/6464333
130638518334/37376955 242163658278/37376955 88117279420/21776717 125416819052/21776717
133556038068/34149531 193093185239/34149531 88117279420/21776717 125416819052/21776717
26130821389/6464333 20564235778/6464333 68485561676/16677927 48618202752/16677927
48891143756/13130999 37522654400/13130999 68485561676/16677927 48618202752/16677927
72005318544/18471462 89297085756/18471462 78990155752/19148886 94666795958/19148886
213720730788/53729304 257940060342/53729304 78990155752/19148886 94666795958/19148886
310721945745/86966760 639181174990/86966760 132300505680/31956693 222946097244/31956693
4104/1 6968/1 132300505680/31956693 222946097244/31956693
139185443638/34720531 286751565027/34720531 48933950471/11770817 90872025274/11770817
150886342549/38885558 318357688756/38885558 48933950471/11770817 90872025274/11770817
36518105224/9707720 64205819616/9707720 26419886544/6336366 41213579370/6336366
241845689736/62430762 405374305746/62430762 26419886544/6336366 41213579370/6336366
68485561676/16677927 48618202752/16677927 4188/1 2576/1
176072649684/43754262 397034901264/43754262 304189106889/72472047 655924841253/72472047
182059013946/45917127 386517268259/45917127 304189106889/72472047 655924841253/72472047
26130821389/6464333 20564235778/6464333 39488410031/9396919 28785945370/9396919
4079/1 3040/1 39488410031/9396919 28785945370/9396919
4096/1 9778/1 43973930644/10448106 99227181516/10448106
176072649684/43754262 397034901264/43754262 43973930644/10448106 99227181516/10448106
38706832872/9883992 15680138088/9883992 66603984048/15759450 27550530252/15759450
97565449112/24166935 34890701218/24166935 66603984048/15759450 27550530252/15759450
213720730788/53729304 257940060342/53729304 94668674652/22393602 105143497254/22393602
80089067570/19931911 88507474019/19931911 94668674652/22393602 105143497254/22393602
64954805277/16839519 70536125029/16839519 89245924549/21064243 89957616713/21064243
65037491283/16485241 60687578911/16485241 89245924549/21064243 89957616713/21064243
216433640624/60047563 446483246571/60047563 95475473958/22510041 157581300123/22510041
132300505680/31956693 222946097244/31956693 95475473958/22510041 157581300123/22510041
216804944318/54431492 73847640678/54431492 182958255972/43116966 54987861474/43116966
56351431418/14118309 13416452591/14118309 182958255972/43116966 54987861474/43116966
47590946170/12717240 97202121150/12717240 87548725908/20546535 143930665950/20546535
95475473958/22510041 157581300123/22510041 87548725908/20546535 143930665950/20546535
48933950471/11770817 90872025274/11770817 184347588935/43243310 317243397605/43243310
47590946170/12717240 97202121150/12717240 184347588935/43243310 317243397605/43243310
43973930644/10448106 99227181516/10448106 68669641409/16012792 148900876798/16012792
304189106889/72472047 655924841253/72472047 68669641409/16012792 148900876798/16012792
133556038068/34149531 193093185239/34149531 371479589116/86563435 441923215703/86563435
78990155752/19148886 94666795958/19148886 371479589116/86563435 441923215703/86563435
87548725908/20546535 143930665950/20546535 39723496843/9251376 64433588385/9251376
95475473958/22510041 157581300123/22510041 39723496843/9251376 64433588385/9251376
80089067570/19931911 88507474019/19931911 137074271985/31766665 140682548125/31766665
89245924549/21064243 89957616713/21064243 137074271985/31766665 140682548125/31766665
88117279420/21776717 125416819052/21776717 80872390184/18711218 101025482696/18711218
4264/1 5268/1 80872390184/18711218 101025482696/18711218
43973930644/10448106 99227181516/10448106 4324/1 9761/1
371479589116/86563435 441923215703/86563435 158413784452/36554683 184392603351/36554683
78990155752/19148886 94666795958/19148886 158413784452/36554683 184392603351/36554683
241845689736/62430762 405374305746/62430762 169417637000/39014254 233632462134/39014254
88117279420/21776717 125416819052/21776717 169417637000/39014254 233632462134/39014254
4297/1 7389/1 59402061760/13664330 99566372120/13664330
184347588935/43243310 317243397605/43243310 59402061760/13664330 99566372120/13664330
184347588935/43243310 317243397605/43243310 168785961222/38813907 272699151411/38813907
87548725908/20546535 143930665950/20546535 168785961222/38813907 272699151411/38813907
97565449112/24166935 34890701218/24166935 81140710278/18645973 26386009559/18645973
182958255972/43116966 54987861474/43116966 81140710278/18645973 26386009559/18645973
39488410031/9396919 28785945370/9396919 26834289685/6164375 18198505115/6164375
68485561676/16677927 48618202752/16677927 26834289685/6164375 18198505115/6164375
48891143756/13130999 37522654400/13130999 221692285936/50711630 119647322098/50711630
275811633652/73398934 133456387466/73398934 221692285936/50711630 119647322098/50711630
26419886544/6336366 41213579370/6336366 37303521156/8515782 54906340742/8515782
4308/1 6374/1 37303521156/8515782 54906340742/8515782
168785961222/38813907 272699151411/38813907 156355274698/35681026 246360021792/35681026
39723496843/9251376 64433588385/9251376 156355274698/35681026 246360021792/35681026
221692285936/50711630 119647322098/50711630 103158238000/23469916 54946444288/23469916
38706832872/9883992 15680138088/9883992 103158238000/23469916 54946444288/23469916
68669641409/16012792 148900876798/16012792 76653149364/17424897 157231689738/17424897
304189106889/72472047 655924841253/72472047 76653149364/17424897 157231689738/17424897
156355274698/35681026 246360021792/35681026 73149010961/16616558 113514592855/16616558
39723496843/9251376 64433588385/9251376 73149010961/16616558 113514592855/16616558
94668674652/22393602 105143497254/22393602 143041134972/32442693 149838764040/32442693
137074271985/31766665 140682548125/31766665 143041134972/32442693 149838764040/32442693
73149010961/16616558 113514592855/16616558 231559267503/52490901 356827151502/52490901
132300505680/31956693 222946097244/31956693 231559267503/52490901 356827151502/52490901
158413784452/36554683 184392603351/36554683 149208791466/33786075 166395833803/33786075
94668674652/22393602 105143497254/22393602 149208791466/33786075 166395833803/33786075
80872390184/18711218 101025482696/18711218 246309215102/55497643 291232637542/55497643
371479589116/86563435 441923215703/86563435 246309215102/55497643 291232637542/55497643
26419886544/6336366 41213579370/6336366 134459896572/30238584 196995359562/30238584
37303521156/8515782 54906340742/8515782 134459896572/30238584 196995359562/30238584
73149010961/16616558 113514592855/16616558 62772209402/14105663 95529208480/14105663
231559267503/52490901 356827151502/52490901 62772209402/14105663 95529208480/14105663
48933950471/11770817 90872025274/11770817 84700682170/19031805 137518308330/19031805
59402061760/13664330 99566372120/13664330 84700682170/19031805 137518308330/19031805
221692285936/50711630 119647322098/50711630 66227967032/14876808 36150628536/14876808
103158238000/23469916 54946444288/23469916 66227967032/14876808 36150628536/14876808
59402061760/13664330 99566372120/13664330 67557351024/15140571 106780629828/15140571
168785961222/38813907 272699151411/38813907 67557351024/15140571 106780629828/15140571
4421/1 9105/1 262346413272/58567836 527843284560/58567836
76653149364/17424897 157231689738/17424897 262346413272/58567836 527843284560/58567836
231559267503/52490901 356827151502/52490901 146052209754/32600163 213487861831/32600163
134459896572/30238584 196995359562/30238584 146052209754/32600163 213487861831/32600163
26834289685/6164375 18198505115/6164375 4481/1 2858/1
139185443638/34720531 286751565027/34720531 63999663399/14266913 110948815271/14266913
4263/1 7609/1 63999663399/14266913 110948815271/14266913
146052209754/32600163 213487861831/32600163 360258315792/80253015 522952297089/80253015
134459896572/30238584 196995359562/30238584 360258315792/80253015 522952297089/80253015
149208791466/33786075 166395833803/33786075 192475068181/42767311 205428807593/42767311
143041134972/32442693 149838764040/32442693 192475068181/42767311 205428807593/42767311
169417637000/39014254 233632462134/39014254 158791241476/35244436 204870232160/35244436
80872390184/18711218 101025482696/18711218 158791241476/35244436 204870232160/35244436
68669641409/16012792 148900876798/16012792 4508/1 9897/1
360258315792/80253015 522952297089/80253015 71249652408/15769608 101092726864/15769608
37303521156/8515782 54906340742/8515782 71249652408/15769608 101092726864/15769608
246309215102/55497643 291232637542/55497643 104392943616/23076745 118521559072/23076745
158413784452/36554683 184392603351/36554683 104392943616/23076745 118521559072/23076745
103158238000/23469916 54946444288/23469916 166546371940/36763163 82256335654/36763163
66603984048/15759450 27550530252/15759450 166546371940/36763163 82256335654/36763163
84700682170/19031805 137518308330/19031805 106968437748/23551239 166542799182/23551239
67557351024/15140571 106780629828/15140571 106968437748/23551239 166542799182/23551239
104392943616/23076745 118521559072/23076745 99229422878/21782149 110967865030/21782149
149208791466/33786075 166395833803/33786075 99229422878/21782149 110967865030/21782149
62772209402/14105663 95529208480/14105663 100339585284/21988223 145851023230/21988223
146052209754/32600163 213487861831/32600163 100339585284/21988223 145851023230/21988223
71249652408/15769608 101092726864/15769608 166216814460/36266721 223937056451/36266721
169417637000/39014254 233632462134/39014254 166216814460/36266721 223937056451/36266721
62772209402/14105663 95529208480/14105663 192299810904/41785713 278812423196/41785713
100339585284/21988223 145851023230/21988223 192299810904/41785713 278812423196/41785713
99229422878/21782149 110967865030/21782149 128706376908/27921308 140272155164/27921308
192475068181/42767311 205428807593/42767311 128706376908/27921308 140272155164/27921308
67557351024/15140571 106780629828/15140571 50190174829/10883638 73440729933/10883638
156355274698/35681026 246360021792/35681026 50190174829/10883638 73440729933/10883638
166216814460/36266721 223937056451/36266721 112230691842/24319434 147370713648/24319434
158791241476/35244436 204870232160/35244436 112230691842/24319434 147370713648/24319434
104392943616/23076745 118521559072/23076745 47264228200/10201748 52933242262/10201748
99229422878/21782149 110967865030/21782149 47264228200/10201748 52933242262/10201748
50190174829/10883638 73440729933/10883638 65820121752/14206619 95239900204/14206619
192299810904/41785713 278812423196/41785713 65820121752/14206619 95239900204/14206619
76653149364/17424897 157231689738/17424897 13336795584/2875404 24233489112/2875404
4428/1 8817/1 13336795584/2875404 24233489112/2875404
50190174829/10883638 73440729933/10883638 135161348010/29065345 195358778895/29065345
65820121752/14206619 95239900204/14206619 135161348010/29065345 195358778895/29065345
166216814460/36266721 223937056451/36266721 4652/1 6228/1
100339585284/21988223 145851023230/21988223 180158599434/38716371 252526205160/38716371
360258315792/80253015 522952297089/80253015 180158599434/38716371 252526205160/38716371
84700682170/19031805 137518308330/19031805 110824641840/23765115 168737050020/23765115
106968437748/23551239 166542799182/23551239 110824641840/23765115 168737050020/23765115
182958255972/43116966 54987861474/43116966 69846216320/14960340 17088416660/14960340
56351431418/14118309 13416452591/14118309 69846216320/14960340 17088416660/14960340
65820121752/14206619 95239900204/14206619 75511404656/16167233 107144950572/16167233
192299810904/41785713 278812423196/41785713 75511404656/16167233 107144950572/16167233
47264228200/10201748 52933242262/10201748 97800904080/20767061 108518694044/20767061
128706376908/27921308 140272155164/27921308 97800904080/20767061 108518694044/20767061
106968437748/23551239 166542799182/23551239 109005838644/23132243 156936592486/23132243
135161348010/29065345 195358778895/29065345 109005838644/23132243 156936592486/23132243
192475068181/42767311 205428807593/42767311 89983410786/19066617 85560981153/19066617
143041134972/32442693 149838764040/32442693 89983410786/19066617 85560981153/19066617
75511404656/16167233 107144950572/16167233 142186656702/30119055 196526916114/30119055
180158599434/38716371 252526205160/38716371 142186656702/30119055 196526916114/30119055
71249652408/15769608 101092726864/15769608 46774778580/9860868 62617014112/9860868
112230691842/24319434 147370713648/24319434 46774778580/9860868 62617014112/9860868
158791241476/35244436 204870232160/35244436 477268150408/100486858 557688974450/100486858
246309215102/55497643 291232637542/55497643 477268150408/100486858 557688974450/100486858
112230691842/24319434 147370713648/24319434 419391836176/88215559 489979831121/88215559
477268150408/100486858 557688974450/100486858 419391836176/88215559 489979831121/88215559
