2704
2850/513 798/513 3150/486 720/486
2850/513 25878/513 3150/486 24552/486
2856/459 22848/459 3150/486 24552/486
2184/351 1482/351 2464/378 1330/378
2310/405 1500/405 2464/378 1330/378
660/108 768/108 880/135 880/135
960/162 1122/162 880/135 880/135
960/162 7302/162 880/135 6140/135
660/108 4848/108 880/135 6140/135
2310/405 19560/405 2464/378 18326/378
2184/351 16770/351 2464/378 18326/378
1710/270 1440/270 1980/297 1386/297
1920/324 1596/324 1980/297 1386/297
1190/189 1190/189 1440/216 1224/216
1458/243 1458/243 1440/216 1224/216
336/54 390/54 540/81 540/81
660/108 768/108 540/81 540/81
660/108 4848/108 540/81 3672/81
336/54 2418/54 540/81 3672/81
1458/243 11178/243 1440/216 10008/216
1190/189 8638/189 1440/216 10008/216
1920/324 15252/324 1980/297 14058/297
1710/270 12600/270 1980/297 14058/297
3150/486 720/486 3458/513 380/513
3120/540 420/540 3458/513 380/513
156/27 210/27 182/27 182/27
336/54 390/54 182/27 182/27
336/54 2418/54 182/27 1222/27
156/27 1194/27 182/27 1222/27
3120/540 27660/540 3458/513 26296/513
3150/486 24552/486 3458/513 26296/513
2464/378 1330/378 2760/405 1140/405
2576/432 1280/432 2760/405 1140/405
2576/432 21184/432 2760/405 19920/405
2464/378 18326/378 2760/405 19920/405
880/135 880/135 1122/162 960/162
1190/189 1190/189 1122/162 960/162
1190/189 8638/189 1122/162 7464/162
880/135 6140/135 1122/162 7464/162
3458/513 380/513 7/1 0/1
1980/297 1386/297 2268/324 1296/324
2184/351 1482/351 2268/324 1296/324
2184/351 16770/351 2268/324 15552/324
1980/297 14058/297 2268/324 15552/324
3458/513 26296/513 7/1 52/1
1440/216 1224/216 1710/243 1224/243
1710/270 1440/270 1710/243 1224/243
1710/270 12600/270 1710/243 11412/243
1440/216 10008/216 1710/243 11412/243
2760/405 1140/405 3072/432 912/432
2856/459 1020/459 3072/432 912/432
540/81 540/81 768/108 660/108
880/135 880/135 768/108 660/108
880/135 6140/135 768/108 4956/108
540/81 3672/81 768/108 4956/108
2856/459 22848/459 3072/432 21552/432
2760/405 19920/405 3072/432 21552/432
182/27 182/27 390/54 336/54
540/81 540/81 390/54 336/54
540/81 3672/81 390/54 2472/54
182/27 1222/27 390/54 2472/54
2268/324 1296/324 2574/351 1170/351
2464/378 1330/378 2574/351 1170/351
1122/162 960/162 1386/189 1008/189
1440/216 1224/216 1386/189 1008/189
1440/216 10008/216 1386/189 8820/189
1122/162 7464/162 1386/189 8820/189
2464/378 18326/378 2574/351 17082/351
2268/324 15552/324 2574/351 17082/351
3072/432 912/432 3400/459 646/459
3150/486 720/486 3400/459 646/459
1710/243 1224/243 2000/270 1190/270
1980/297 1386/297 2000/270 1190/270
1980/297 14058/297 2000/270 12850/270
1710/243 11412/243 2000/270 12850/270
3150/486 24552/486 3400/459 23222/459
3072/432 21552/432 3400/459 23222/459
768/108 660/108 1020/135 750/135
1122/162 960/162 1020/135 750/135
1122/162 7464/162 1020/135 6270/135
768/108 4956/108 1020/135 6270/135
2574/351 1170/351 2898/378 1008/378
2760/405 1140/405 2898/378 1008/378
2760/405 19920/405 2898/378 18648/378
2574/351 17082/351 2898/378 18648/378
3400/459 646/459 3744/486 342/486
3458/513 380/513 3744/486 342/486
390/54 336/54 624/81 462/81
768/108 660/108 624/81 462/81
768/108 4956/108 624/81 3750/81
390/54 2472/54 624/81 3750/81
3458/513 26296/513 3744/486 24930/486
3400/459 23222/459 3744/486 24930/486
1386/189 1008/189 1672/216 1024/216
1710/243 1224/243 1672/216 1024/216
1710/243 11412/243 1672/216 10208/216
1386/189 8820/189 1672/216 10208/216
2000/270 1190/270 2310/297 1122/297
2268/324 1296/324 2310/297 1122/297
182/27 182/27 210/27 156/27
390/54 336/54 210/27 156/27
390/54 2472/54 210/27 1248/27
182/27 1222/27 210/27 1248/27
2268/324 15552/324 2310/297 14322/297
2000/270 12850/270 2310/297 14322/297
3744/486 342/486 8/1 0/1
2898/378 1008/378 3240/405 810/405
3072/432 912/432 3240/405 810/405
1020/135 750/135 1296/162 810/162
1386/189 1008/189 1296/162 810/162
1386/189 8820/189 1296/162 7614/162
1020/135 6270/135 1296/162 7614/162
3072/432 21552/432 3240/405 20250/405
2898/378 18648/378 3240/405 20250/405
3744/486 24930/486 8/1 52/1
2310/297 1122/297 2640/324 1020/324
2574/351 1170/351 2640/324 1020/324
1672/216 1024/216 1980/243 1008/243
2000/270 1190/270 1980/243 1008/243
2000/270 12850/270 1980/243 11628/243
1672/216 10208/216 1980/243 11628/243
2574/351 17082/351 2640/324 15828/324
2310/297 14322/297 2640/324 15828/324
624/81 462/81 884/108 560/108
1020/135 750/135 884/108 560/108
1020/135 6270/135 884/108 5056/108
624/81 3750/81 884/108 5056/108
210/27 156/27 448/54 286/54
624/81 462/81 448/54 286/54
624/81 3750/81 448/54 2522/54
210/27 1248/27 448/54 2522/54
3240/405 810/405 3600/432 576/432
3400/459 646/459 3600/432 576/432
3400/459 23222/459 3600/432 21888/432
3240/405 20250/405 3600/432 21888/432
1296/162 810/162 1596/189 840/189
1672/216 1024/216 1596/189 840/189
1672/216 10208/216 1596/189 8988/189
1296/162 7614/162 1596/189 8988/189
2640/324 1020/324 2990/351 884/351
2898/378 1008/378 2990/351 884/351
2898/378 18648/378 2990/351 17368/351
2640/324 15828/324 2990/351 17368/351
1980/243 1008/243 2310/270 960/270
2310/297 1122/297 2310/270 960/270
2310/297 14322/297 2310/270 13080/270
1980/243 11628/243 2310/270 13080/270
3600/432 576/432 3978/459 306/459
3744/486 342/486 3978/459 306/459
884/108 560/108 1170/135 630/135
1296/162 810/162 1170/135 630/135
1296/162 7614/162 1170/135 6390/135
884/108 5056/108 1170/135 6390/135
3744/486 24930/486 3978/459 23562/459
3600/432 21888/432 3978/459 23562/459
448/54 286/54 714/81 390/81
884/108 560/108 714/81 390/81
884/108 5056/108 714/81 3822/81
448/54 2522/54 714/81 3822/81
2990/351 884/351 3360/378 714/378
3240/405 810/405 3360/378 714/378
1596/189 840/189 1920/216 840/216
1980/243 1008/243 1920/216 840/216
210/27 156/27 240/27 132/27
448/54 286/54 240/27 132/27
448/54 2522/54 240/27 1272/27
210/27 1248/27 240/27 1272/27
1980/243 11628/243 1920/216 10392/216
1596/189 8988/189 1920/216 10392/216
3240/405 20250/405 3360/378 18942/378
2990/351 17368/351 3360/378 18942/378
2310/270 960/270 2662/297 880/297
2640/324 1020/324 2662/297 880/297
2640/324 15828/324 2662/297 14564/297
2310/270 13080/270 2662/297 14564/297
3978/459 306/459 9/1 0/1
3978/459 23562/459 9/1 52/1
1170/135 630/135 1482/162 672/162
1596/189 840/189 1482/162 672/162
1596/189 8988/189 1482/162 7752/162
1170/135 6390/135 1482/162 7752/162
3360/378 714/378 3750/405 510/405
3600/432 576/432 3750/405 510/405
3600/432 21888/432 3750/405 20550/405
3360/378 18942/378 3750/405 20550/405
1920/216 840/216 2268/243 810/243
2310/270 960/270 2268/243 810/243
714/81 390/81 1008/108 468/108
1170/135 630/135 1008/108 468/108
1170/135 6390/135 1008/108 5148/108
714/81 3822/81 1008/108 5148/108
2310/270 13080/270 2268/243 11826/243
1920/216 10392/216 2268/243 11826/243
2662/297 880/297 3036/324 768/324
2990/351 884/351 3036/324 768/324
2990/351 17368/351 3036/324 16080/324
2662/297 14564/297 3036/324 16080/324
240/27 132/27 510/54 240/54
714/81 390/81 510/54 240/54
714/81 3822/81 510/54 2568/54
240/27 1272/27 510/54 2568/54
3750/405 510/405 4160/432 272/432
3978/459 306/459 4160/432 272/432
1482/162 672/162 1820/189 686/189
1920/216 840/216 1820/189 686/189
1920/216 10392/216 1820/189 9142/189
1482/162 7752/162 1820/189 9142/189
3978/459 23562/459 4160/432 22192/432
3750/405 20550/405 4160/432 22192/432
3036/324 768/324 3432/351 624/351
3360/378 714/378 3432/351 624/351
2268/243 810/243 2640/270 750/270
2662/297 880/297 2640/270 750/270
2662/297 14564/297 2640/270 13290/270
2268/243 11826/243 2640/270 13290/270
3360/378 18942/378 3432/351 17628/351
3036/324 16080/324 3432/351 17628/351
1008/108 468/108 1330/135 520/135
1482/162 672/162 1330/135 520/135
1482/162 7752/162 1330/135 6500/135
1008/108 5148/108 1330/135 6500/135
4160/432 272/432 10/1 0/1
510/54 240/54 810/81 324/81
1008/108 468/108 810/81 324/81
1008/108 5148/108 810/81 3888/81
510/54 2568/54 810/81 3888/81
4160/432 22192/432 10/1 52/1
240/27 132/27 272/27 110/27
510/54 240/54 272/27 110/27
510/54 2568/54 272/27 1294/27
240/27 1272/27 272/27 1294/27
1820/189 686/189 2184/216 672/216
2268/243 810/243 2184/216 672/216
2268/243 11826/243 2184/216 10560/216
1820/189 9142/189 2184/216 10560/216
3432/351 624/351 3850/378 448/378
3750/405 510/405 3850/378 448/378
3750/405 20550/405 3850/378 19208/378
3432/351 17628/351 3850/378 19208/378
2640/270 750/270 3036/297 660/297
3036/324 768/324 3036/297 660/297
3036/324 16080/324 3036/297 14784/297
2640/270 13290/270 3036/297 14784/297
1330/135 520/135 1680/162 546/162
1820/189 686/189 1680/162 546/162
1820/189 9142/189 1680/162 7878/162
1330/135 6500/135 1680/162 7878/162
810/81 324/81 1140/108 384/108
1330/135 520/135 1140/108 384/108
1330/135 6500/135 1140/108 5232/108
810/81 3888/81 1140/108 5232/108
3850/378 448/378 4290/405 240/405
4160/432 272/432 4290/405 240/405
2184/216 672/216 2574/243 630/243
2640/270 750/270 2574/243 630/243
2640/270 13290/270 2574/243 12006/243
2184/216 10560/216 2574/243 12006/243
4160/432 22192/432 4290/405 20820/405
3850/378 19208/378 4290/405 20820/405
3036/297 660/297 3456/324 540/324
3432/351 624/351 3456/324 540/324
272/27 110/27 576/54 198/54
810/81 324/81 576/54 198/54
810/81 3888/81 576/54 2610/54
272/27 1294/27 576/54 2610/54
3432/351 17628/351 3456/324 16308/324
3036/297 14784/297 3456/324 16308/324
1680/162 546/162 2058/189 546/189
2184/216 672/216 2058/189 546/189
2184/216 10560/216 2058/189 9282/189
1680/162 7878/162 2058/189 9282/189
4290/405 240/405 11/1 0/1
4290/405 20820/405 11/1 52/1
2574/243 630/243 2990/270 560/270
3036/297 660/297 2990/270 560/270
3036/297 14784/297 2990/270 13480/270
2574/243 12006/243 2990/270 13480/270
3456/324 540/324 3900/351 390/351
3850/378 448/378 3900/351 390/351
1140/108 384/108 1500/135 420/135
1680/162 546/162 1500/135 420/135
1680/162 7878/162 1500/135 6600/135
1140/108 5232/108 1500/135 6600/135
3850/378 19208/378 3900/351 17862/351
3456/324 16308/324 3900/351 17862/351
576/54 198/54 912/81 264/81
1140/108 384/108 912/81 264/81
1140/108 5232/108 912/81 3948/81
576/54 2610/54 912/81 3948/81
272/27 110/27 306/27 90/27
576/54 198/54 306/27 90/27
576/54 2610/54 306/27 1314/27
272/27 1294/27 306/27 1314/27
2058/189 546/189 2464/216 520/216
2574/243 630/243 2464/216 520/216
2574/243 12006/243 2464/216 10712/216
2058/189 9282/189 2464/216 10712/216
3900/351 390/351 4368/378 210/378
4290/405 240/405 4368/378 210/378
2990/270 560/270 3432/297 462/297
3456/324 540/324 3432/297 462/297
3456/324 16308/324 3432/297 14982/297
2990/270 13480/270 3432/297 14982/297
4290/405 20820/405 4368/378 19446/378
3900/351 17862/351 4368/378 19446/378
1500/135 420/135 1890/162 432/162
2058/189 546/189 1890/162 432/162
2058/189 9282/189 1890/162 7992/162
1500/135 6600/135 1890/162 7992/162
912/81 264/81 1280/108 308/108
1500/135 420/135 1280/108 308/108
1500/135 6600/135 1280/108 5308/108
912/81 3948/81 1280/108 5308/108
2464/216 520/216 2898/243 468/243
2990/270 560/270 2898/243 468/243
2990/270 13480/270 2898/243 12168/243
2464/216 10712/216 2898/243 12168/243
306/27 90/27 646/54 160/54
912/81 264/81 646/54 160/54
912/81 3948/81 646/54 2648/54
306/27 1314/27 646/54 2648/54
4368/378 210/378 12/1 0/1
4368/378 19446/378 12/1 52/1
3432/297 462/297 3900/324 336/324
3900/351 390/351 3900/324 336/324
3900/351 17862/351 3900/324 16512/324
3432/297 14982/297 3900/324 16512/324
1890/162 432/162 2310/189 420/189
2464/216 520/216 2310/189 420/189
2464/216 10712/216 2310/189 9408/189
1890/162 7992/162 2310/189 9408/189
2898/243 468/243 3360/270 390/270
3432/297 462/297 3360/270 390/270
1280/108 308/108 1680/135 330/135
1890/162 432/162 1680/135 330/135
1890/162 7992/162 1680/135 6690/135
1280/108 5308/108 1680/135 6690/135
3432/297 14982/297 3360/270 13650/270
2898/243 12168/243 3360/270 13650/270
3900/324 336/324 4394/351 182/351
4368/378 210/378 4394/351 182/351
4368/378 19446/378 4394/351 18070/351
3900/324 16512/324 4394/351 18070/351
646/54 160/54 1020/81 210/81
1280/108 308/108 1020/81 210/81
1280/108 5308/108 1020/81 4002/81
646/54 2648/54 1020/81 4002/81
306/27 90/27 342/27 72/27
646/54 160/54 342/27 72/27
646/54 2648/54 342/27 1332/27
306/27 1314/27 342/27 1332/27
2310/189 420/189 2760/216 384/216
2898/243 468/243 2760/216 384/216
2898/243 12168/243 2760/216 10848/216
2310/189 9408/189 2760/216 10848/216
3360/270 390/270 3850/297 286/297
3900/324 336/324 3850/297 286/297
3900/324 16512/324 3850/297 15158/297
3360/270 13650/270 3850/297 15158/297
4394/351 182/351 13/1 0/1
4394/351 18070/351 13/1 52/1
1680/135 330/135 2112/162 330/162
2310/189 420/189 2112/162 330/162
2310/189 9408/189 2112/162 8094/162
1680/135 6690/135 2112/162 8094/162
1020/81 210/81 1428/108 240/108
1680/135 330/135 1428/108 240/108
1680/135 6690/135 1428/108 5376/108
1020/81 4002/81 1428/108 5376/108
2760/216 384/216 3240/243 324/243
3360/270 390/270 3240/243 324/243
342/27 72/27 720/54 126/54
1020/81 210/81 720/54 126/54
1020/81 4002/81 720/54 2682/54
342/27 1332/27 720/54 2682/54
3360/270 13650/270 3240/243 12312/243
2760/216 10848/216 3240/243 12312/243
3850/297 286/297 4368/324 156/324
4394/351 182/351 4368/324 156/324
4394/351 18070/351 4368/324 16692/324
3850/297 15158/297 4368/324 16692/324
2112/162 330/162 2576/189 308/189
2760/216 384/216 2576/189 308/189
2760/216 10848/216 2576/189 9520/189
2112/162 8094/162 2576/189 9520/189
1428/108 240/108 1870/135 250/135
2112/162 330/162 1870/135 250/135
2112/162 8094/162 1870/135 6770/135
1428/108 5376/108 1870/135 6770/135
3240/243 324/243 3750/270 240/270
3850/297 286/297 3750/270 240/270
3850/297 15158/297 3750/270 13800/270
3240/243 12312/243 3750/270 13800/270
4368/324 156/324 14/1 0/1
720/54 126/54 1134/81 162/81
1428/108 240/108 1134/81 162/81
1428/108 5376/108 1134/81 4050/81
720/54 2682/54 1134/81 4050/81
4368/324 16692/324 14/1 52/1
342/27 72/27 380/27 56/27
720/54 126/54 380/27 56/27
720/54 2682/54 380/27 1348/27
342/27 1332/27 380/27 1348/27
2576/189 308/189 3072/216 264/216
3240/243 324/243 3072/216 264/216
3240/243 12312/243 3072/216 10968/216
2576/189 9520/189 3072/216 10968/216
3750/270 240/270 4290/297 132/297
4368/324 156/324 4290/297 132/297
4368/324 16692/324 4290/297 15312/297
3750/270 13800/270 4290/297 15312/297
1870/135 250/135 2346/162 240/162
2576/189 308/189 2346/162 240/162
2576/189 9520/189 2346/162 8184/162
1870/135 6770/135 2346/162 8184/162
1134/81 162/81 1584/108 180/108
1870/135 250/135 1584/108 180/108
1870/135 6770/135 1584/108 5436/108
1134/81 4050/81 1584/108 5436/108
380/27 56/27 798/54 96/54
1134/81 162/81 798/54 96/54
1134/81 4050/81 798/54 2712/54
380/27 1348/27 798/54 2712/54
3072/216 264/216 3600/243 198/243
3750/270 240/270 3600/243 198/243
3750/270 13800/270 3600/243 12438/243
3072/216 10968/216 3600/243 12438/243
4290/297 132/297 15/1 0/1
4290/297 15312/297 15/1 52/1
2346/162 240/162 2856/189 210/189
3072/216 264/216 2856/189 210/189
3072/216 10968/216 2856/189 9618/189
2346/162 8184/162 2856/189 9618/189
1584/108 180/108 2070/135 180/135
2346/162 240/162 2070/135 180/135
2346/162 8184/162 2070/135 6840/135
1584/108 5436/108 2070/135 6840/135
3600/243 198/243 4160/270 110/270
4290/297 132/297 4160/270 110/270
4290/297 15312/297 4160/270 13930/270
3600/243 12438/243 4160/270 13930/270
798/54 96/54 1254/81 120/81
1584/108 180/108 1254/81 120/81
1584/108 5436/108 1254/81 4092/81
798/54 2712/54 1254/81 4092/81
380/27 56/27 420/27 42/27
798/54 96/54 420/27 42/27
798/54 2712/54 420/27 1362/27
380/27 1348/27 420/27 1362/27
2856/189 210/189 3400/216 160/216
3600/243 198/243 3400/216 160/216
3600/243 12438/243 3400/216 11072/216
2856/189 9618/189 3400/216 11072/216
4160/270 110/270 16/1 0/1
2070/135 180/135 2592/162 162/162
2856/189 210/189 2592/162 162/162
2856/189 9618/189 2592/162 8262/162
2070/135 6840/135 2592/162 8262/162
4160/270 13930/270 16/1 52/1
1254/81 120/81 1748/108 128/108
2070/135 180/135 1748/108 128/108
2070/135 6840/135 1748/108 5488/108
1254/81 4092/81 1748/108 5488/108
420/27 42/27 880/54 70/54
1254/81 120/81 880/54 70/54
1254/81 4092/81 880/54 2738/54
420/27 1362/27 880/54 2738/54
3400/216 160/216 3978/243 90/243
4160/270 110/270 3978/243 90/243
4160/270 13930/270 3978/243 12546/243
3400/216 11072/216 3978/243 12546/243
2592/162 162/162 3150/189 126/189
3400/216 160/216 3150/189 126/189
3400/216 11072/216 3150/189 9702/189
2592/162 8262/162 3150/189 9702/189
1748/108 128/108 2280/135 120/135
2592/162 162/162 2280/135 120/135
2592/162 8262/162 2280/135 6900/135
1748/108 5488/108 2280/135 6900/135
3978/243 90/243 17/1 0/1
3978/243 12546/243 17/1 52/1
880/54 70/54 1380/81 84/81
1748/108 128/108 1380/81 84/81
1748/108 5488/108 1380/81 4128/81
880/54 2738/54 1380/81 4128/81
420/27 42/27 462/27 30/27
880/54 70/54 462/27 30/27
880/54 2738/54 462/27 1374/27
420/27 1362/27 462/27 1374/27
3150/189 126/189 3744/216 72/216
3978/243 90/243 3744/216 72/216
3978/243 12546/243 3744/216 11160/216
3150/189 9702/189 3744/216 11160/216
2280/135 120/135 2850/162 96/162
3150/189 126/189 2850/162 96/162
3150/189 9702/189 2850/162 8328/162
2280/135 6900/135 2850/162 8328/162
1380/81 84/81 1920/108 84/108
2280/135 120/135 1920/108 84/108
2280/135 6900/135 1920/108 5532/108
1380/81 4128/81 1920/108 5532/108
462/27 30/27 966/54 48/54
1380/81 84/81 966/54 48/54
1380/81 4128/81 966/54 2760/54
462/27 1374/27 966/54 2760/54
3744/216 72/216 18/1 0/1
3744/216 11160/216 18/1 52/1
2850/162 96/162 3458/189 56/189
3744/216 72/216 3458/189 56/189
3744/216 11160/216 3458/189 9772/189
2850/162 8328/162 3458/189 9772/189
1920/108 84/108 2500/135 70/135
2850/162 96/162 2500/135 70/135
2850/162 8328/162 2500/135 6950/135
1920/108 5532/108 2500/135 6950/135
966/54 48/54 1512/81 54/81
1920/108 84/108 1512/81 54/81
1920/108 5532/108 1512/81 4158/81
966/54 2760/54 1512/81 4158/81
462/27 30/27 506/27 20/27
966/54 48/54 506/27 20/27
966/54 2760/54 506/27 1384/27
462/27 1374/27 506/27 1384/27
3458/189 56/189 19/1 0/1
3458/189 9772/189 19/1 52/1
2500/135 70/135 3120/162 42/162
3458/189 56/189 3120/162 42/162
3458/189 9772/189 3120/162 8382/162
2500/135 6950/135 3120/162 8382/162
1512/81 54/81 2100/108 48/108
2500/135 70/135 2100/108 48/108
2500/135 6950/135 2100/108 5568/108
1512/81 4158/81 2100/108 5568/108
506/27 20/27 1056/54 30/54
1512/81 54/81 1056/54 30/54
1512/81 4158/81 1056/54 2778/54
506/27 1384/27 1056/54 2778/54
3120/162 42/162 20/1 0/1
3120/162 8382/162 20/1 52/1
2100/108 48/108 2730/135 30/135
3120/162 42/162 2730/135 30/135
3120/162 8382/162 2730/135 6990/135
2100/108 5568/108 2730/135 6990/135
1056/54 30/54 1650/81 30/81
2100/108 48/108 1650/81 30/81
2100/108 5568/108 1650/81 4182/81
1056/54 2778/54 1650/81 4182/81
506/27 20/27 552/27 12/27
1056/54 30/54 552/27 12/27
1056/54 2778/54 552/27 1392/27
506/27 1384/27 552/27 1392/27
2730/135 30/135 21/1 0/1
2730/135 6990/135 21/1 52/1
1650/81 30/81 2288/108 20/108
2730/135 30/135 2288/108 20/108
2730/135 6990/135 2288/108 5596/108
1650/81 4182/81 2288/108 5596/108
552/27 12/27 1150/54 16/54
1650/81 30/81 1150/54 16/54
1650/81 4182/81 1150/54 2792/54
552/27 1392/27 1150/54 2792/54
2288/108 20/108 22/1 0/1
2288/108 5596/108 22/1 52/1
1150/54 16/54 1794/81 12/81
2288/108 20/108 1794/81 12/81
2288/108 5596/108 1794/81 4200/81
1150/54 2792/54 1794/81 4200/81
552/27 12/27 600/27 6/27
1150/54 16/54 600/27 6/27
1150/54 2792/54 600/27 1398/27
552/27 1392/27 600/27 1398/27
1794/81 12/81 23/1 0/1
1794/81 4200/81 23/1 52/1
600/27 6/27 1248/54 6/54
1794/81 12/81 1248/54 6/54
1794/81 4200/81 1248/54 2802/54
600/27 1398/27 1248/54 2802/54
1248/54 6/54 24/1 0/1
1248/54 2802/54 24/1 52/1
600/27 6/27 650/27 2/27
1248/54 6/54 650/27 2/27
1248/54 2802/54 650/27 1402/27
600/27 1398/27 650/27 1402/27
650/27 2/27 25/1 0/1
650/27 1402/27 25/1 52/1
650/27 2/27 26/1 0/1
650/27 1402/27 26/1 52/1
26/1 0/1 754/27 2/27
27/1 0/1 754/27 2/27
27/1 52/1 754/27 1402/27
26/1 52/1 754/27 1402/27
754/27 2/27 1560/54 6/54
28/1 0/1 1560/54 6/54
28/1 52/1 1560/54 2802/54
754/27 1402/27 1560/54 2802/54
754/27 2/27 804/27 6/27
1560/54 6/54 804/27 6/27
1560/54 2802/54 804/27 1398/27
754/27 1402/27 804/27 1398/27
1560/54 6/54 2418/81 12/81
29/1 0/1 2418/81 12/81
29/1 52/1 2418/81 4200/81
1560/54 2802/54 2418/81 4200/81
804/27 6/27 1658/54 16/54
2418/81 12/81 1658/54 16/54
2418/81 4200/81 1658/54 2792/54
804/27 1398/27 1658/54 2792/54
2418/81 12/81 3328/108 20/108
30/1 0/1 3328/108 20/108
30/1 52/1 3328/108 5596/108
2418/81 4200/81 3328/108 5596/108
804/27 6/27 852/27 12/27
1658/54 16/54 852/27 12/27
1658/54 2792/54 852/27 1392/27
804/27 1398/27 852/27 1392/27
1658/54 16/54 2562/81 30/81
3328/108 20/108 2562/81 30/81
3328/108 5596/108 2562/81 4182/81
1658/54 2792/54 2562/81 4182/81
3328/108 20/108 4290/135 30/135
31/1 0/1 4290/135 30/135
31/1 52/1 4290/135 6990/135
3328/108 5596/108 4290/135 6990/135
852/27 12/27 1752/54 30/54
2562/81 30/81 1752/54 30/54
2562/81 4182/81 1752/54 2778/54
852/27 1392/27 1752/54 2778/54
2562/81 30/81 3516/108 48/108
4290/135 30/135 3516/108 48/108
4290/135 6990/135 3516/108 5568/108
2562/81 4182/81 3516/108 5568/108
4290/135 30/135 5304/162 42/162
32/1 0/1 5304/162 42/162
32/1 52/1 5304/162 8382/162
4290/135 6990/135 5304/162 8382/162
852/27 12/27 898/27 20/27
1752/54 30/54 898/27 20/27
1752/54 2778/54 898/27 1384/27
852/27 1392/27 898/27 1384/27
1752/54 30/54 2700/81 54/81
3516/108 48/108 2700/81 54/81
3516/108 5568/108 2700/81 4158/81
1752/54 2778/54 2700/81 4158/81
3516/108 48/108 4520/135 70/135
5304/162 42/162 4520/135 70/135
5304/162 8382/162 4520/135 6950/135
3516/108 5568/108 4520/135 6950/135
5304/162 42/162 6370/189 56/189
33/1 0/1 6370/189 56/189
33/1 52/1 6370/189 9772/189
5304/162 8382/162 6370/189 9772/189
898/27 20/27 1842/54 48/54
2700/81 54/81 1842/54 48/54
2700/81 4158/81 1842/54 2760/54
898/27 1384/27 1842/54 2760/54
2700/81 54/81 3696/108 84/108
4520/135 70/135 3696/108 84/108
4520/135 6950/135 3696/108 5532/108
2700/81 4158/81 3696/108 5532/108
4520/135 70/135 5574/162 96/162
6370/189 56/189 5574/162 96/162
6370/189 9772/189 5574/162 8328/162
4520/135 6950/135 5574/162 8328/162
6370/189 56/189 7488/216 72/216
34/1 0/1 7488/216 72/216
34/1 52/1 7488/216 11160/216
6370/189 9772/189 7488/216 11160/216
898/27 20/27 942/27 30/27
1842/54 48/54 942/27 30/27
1842/54 2760/54 942/27 1374/27
898/27 1384/27 942/27 1374/27
1842/54 48/54 2832/81 84/81
3696/108 84/108 2832/81 84/81
3696/108 5532/108 2832/81 4128/81
1842/54 2760/54 2832/81 4128/81
3696/108 84/108 4740/135 120/135
5574/162 96/162 4740/135 120/135
5574/162 8328/162 4740/135 6900/135
3696/108 5532/108 4740/135 6900/135
5574/162 96/162 6678/189 126/189
7488/216 72/216 6678/189 126/189
7488/216 11160/216 6678/189 9702/189
5574/162 8328/162 6678/189 9702/189
7488/216 72/216 8658/243 90/243
35/1 0/1 8658/243 90/243
35/1 52/1 8658/243 12546/243
7488/216 11160/216 8658/243 12546/243
942/27 30/27 1928/54 70/54
2832/81 84/81 1928/54 70/54
2832/81 4128/81 1928/54 2738/54
942/27 1374/27 1928/54 2738/54
2832/81 84/81 3868/108 128/108
4740/135 120/135 3868/108 128/108
4740/135 6900/135 3868/108 5488/108
2832/81 4128/81 3868/108 5488/108
4740/135 120/135 5832/162 162/162
6678/189 126/189 5832/162 162/162
6678/189 9702/189 5832/162 8262/162
4740/135 6900/135 5832/162 8262/162
6678/189 126/189 7832/216 160/216
8658/243 90/243 7832/216 160/216
8658/243 12546/243 7832/216 11072/216
6678/189 9702/189 7832/216 11072/216
942/27 30/27 984/27 42/27
1928/54 70/54 984/27 42/27
1928/54 2738/54 984/27 1362/27
942/27 1374/27 984/27 1362/27
1928/54 70/54 2958/81 120/81
3868/108 128/108 2958/81 120/81
3868/108 5488/108 2958/81 4092/81
1928/54 2738/54 2958/81 4092/81
8658/243 90/243 9880/270 110/270
36/1 0/1 9880/270 110/270
36/1 52/1 9880/270 13930/270
8658/243 12546/243 9880/270 13930/270
3868/108 128/108 4950/135 180/135
5832/162 162/162 4950/135 180/135
5832/162 8262/162 4950/135 6840/135
3868/108 5488/108 4950/135 6840/135
5832/162 162/162 6972/189 210/189
7832/216 160/216 6972/189 210/189
7832/216 11072/216 6972/189 9618/189
5832/162 8262/162 6972/189 9618/189
7832/216 160/216 9036/243 198/243
9880/270 110/270 9036/243 198/243
9880/270 13930/270 9036/243 12438/243
7832/216 11072/216 9036/243 12438/243
984/27 42/27 2010/54 96/54
2958/81 120/81 2010/54 96/54
2958/81 4092/81 2010/54 2712/54
984/27 1362/27 2010/54 2712/54
2958/81 120/81 4032/108 180/108
4950/135 180/135 4032/108 180/108
4950/135 6840/135 4032/108 5436/108
2958/81 4092/81 4032/108 5436/108
4950/135 180/135 6078/162 240/162
6972/189 210/189 6078/162 240/162
6972/189 9618/189 6078/162 8184/162
4950/135 6840/135 6078/162 8184/162
9880/270 110/270 11154/297 132/297
37/1 0/1 11154/297 132/297
37/1 52/1 11154/297 15312/297
9880/270 13930/270 11154/297 15312/297
6972/189 210/189 8160/216 264/216
9036/243 198/243 8160/216 264/216
9036/243 12438/243 8160/216 10968/216
6972/189 9618/189 8160/216 10968/216
984/27 42/27 1024/27 56/27
2010/54 96/54 1024/27 56/27
2010/54 2712/54 1024/27 1348/27
984/27 1362/27 1024/27 1348/27
2010/54 96/54 3078/81 162/81
4032/108 180/108 3078/81 162/81
